gtin;gln;ndFreeOfAlcohol;regulatedProdName;functionalName;labelDescription;TradeItemDescr;ingredient_informatie
"5;41044E+12";"5;41044E+12";TRUE;Room 33% vet (U.H.T.);Volle room 33% vet;Campina volle room 33% vet 2X250ml PE fles;Campina Volle Room 33% vet 2X250ml PE fles;Ingrediënten: ROOM (33% vet), stabilisator: carrageen (E407), calciumlactaat (E327).
42116776;"5;449E+12";TRUE;Frisdrank met sinaasappelsap met suiker en zoetstoffen.;Limonade;Fanta Orange 250 ml;Fanta Orange Pet 0.25L 1x;"Ingrediënten: Sprankelend water, suiker, sinaasappelsap uit sapconcentraat (6%), voedingszuren: citroenzuur, appelzuur, natriumcitraat, conserveermiddel: kaliumsorbaat, natuurlijke sinaasappelaroma's met andere natuurlijke aroma's, antioxidant: ascorbinezuur, zoetstoffen: acesulfaam-K, aspartaam, stabilisator: guarpitmeel, wortelconcentraat, kleurstof: carotenen
"
50112579;"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Zero Sugar 250 ml;Coca-Cola Zero Pet 0.25L 1x;"Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuren: E338, E331, zoetstoffen: aspartaam, acesulfaam-K, natuurlijke aroma's (plantenextracten), waaronder cafeïne
"
54491397;"5;449E+12";TRUE;Frisdrank met sinaasappelsap. met zoetstoffen.;Limonade;Fanta Zero Orange 500 ml PET Fles;Fanta Zero Orange Pet 0.5L 1x;"Ingrediënten: Sprankelend water, sinaasappelsap uit sapconcentraat (6%), voedingszuren: citroenzuur, natriumcitraat, zoetstoffen: aspartaam, natrium-sacharine, conserveermiddel: kaliumsorbaat, antioxidant: ascorbinezuur, natuurlijke sinaasappelaroma's met andere natuurlijke aroma's, wortelconcentraat, stabilisator: guarpitmeel
"
54492493;"5;449E+12";TRUE;Frisdrank met citroensap. met suiker en zoetstof.;Limonade;Fanta Lemon 500 ml;Fanta Lemon Pet 0.5L 1x;Ingrediënten: Sprankelend water, suiker, citroensap uit sapconcentraat 5%, voedingszuren: citroenzuur, natriumcitraat, antioxidant: ascorbinezuur, conserveermiddel: kaliumsorbaat, stabilisatoren: arabische gom, glycerolesters van houthars, zoetstof: steviolglycosiden, natuurlijke citrusaroma's
"5;00011E+12";"5;449E+12";TRUE;Frisdrank met sinaasappelsap.;Limonade;Fanta Orange 330 ml;Fanta Orange Blik 0.33L 1x;"Ingrediënten: Sprankelend water, suiker, sinaasappelsap uit sapconcentraat (6%), voedingszuren: citroenzuur, natriumcitraat, conserveermiddel: kaliumsorbaat, natuurlijke sinaasappelaroma's met andere natuurlijke aroma's, antioxidant: ascorbinezuur, wortelconcentraat, stabilisator: guarpitmeel
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten.;Mousserende drank;Coca-Cola 1.5 L;Coca-Cola Pet 1.5L 1x;"Ingrediënten: Sprankelend water, suiker, kleurstof: E150d, voedingszuur: E338, natuurlijke aroma's (plantenextracten), waaronder cafeïne
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Light 6 x 1.5 L;Coke Light Pet 1.5L 6x;Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuren: E338, E330, zoetstoffen: aspartaam, acesulfaam-K, natuurlijke aroma's (plantenextracten), waaronder cafeïne
"5;449E+12";"5;449E+12";TRUE;Frisdrank met citroensap. met suiker en zoetstof.;Limonade;Fanta Lemon;Fanta Lemon Pet 1.5L 1x;"Ingrediënten: Sprankelend water, suiker, citroensap uit sapconcentraat 5%, voedingszuren: citroenzuur, natriumcitraat, antioxidant: ascorbinezuur, conserveermiddel: kaliumsorbaat, stabilisatoren: arabische gom, glycerolesters van houthars, zoetstof: steviolglycosiden, natuurlijke citrusaroma's
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met citroensap. met suiker en zoetstof.;Limonade;Fanta Lemon 4 x 1.5 L;Fanta Lemon Pet 1.5L 4x;Ingrediënten: Sprankelend water, suiker, citroensap uit sapconcentraat 5%, voedingszuren: citroenzuur, natirumcitraat, antioxidant: ascorbinezuur, conserveermiddel: kaliumsorbaat, stabilisatoren: arabische gom, glycerolesters van houthars, zoetstof: steviolglycosiden, natuurlijk citrusaroma's
"5;449E+12";"5;449E+12";TRUE;Frisdrank met vruchtensap. met suiker en zoetstoffen.;Limonade;Fanta Exotic;Fanta Exotic Pet 1.5L 1x;"Ingrediënten: Sprankelend water; suiker; vruchtensap uit sapconcentraten 4.4% (sinaasappel 3.4%, perzik 0.5%, appel 0.4%, passievrucht 0.1%), voedingszuren: citroenzuur, appelzuur; conserveermiddel: kaliumsorbaat; wortel- en saffloerconcentraat; zoetstoffen: acesulfame-K, aspartaam; natuurlijke aroma’s; stabilisatoren: glycerolesters van houthars, guarpitmeel."
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Light Taste 1 L;Coke Light Pet 1L 1x;Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuren: E338, E330, zoetstoffen: aspartaam, acesulfaam-K, natuurlijke aroma's (plantenextracten), waaronder cafeïne
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten.;Mousserende drank;Coca-Cola 6 x 500 ml;Coca-Cola Pet 0.5L 6x;Ingrediënten: Sprankelend water, suiker, kleurstof: E150d, voedingszuur: E338, natuurlijke aroma's (plantenextracten), waaronder cafeïne
"5;449E+12";"5;449E+12";TRUE;Frisdrank met sinaasappelsap.;Limonade;Fanta Orange 4 x 1.5 L;Fanta Orange Pet 1.5L 4x;"Ingrediënten: Sprankelend water, suiker, sinaasappelsap uit sapconcentraat (6%), voedingszuren: citroenzuur, natriumcitraat, conserveermiddel: kaliumsorbaat, natuurlijke sinaasappelaroma's met andere natuurlijke aroma's, antioxidant: ascorbinezuur, wortelconcentraat, stabilisator: guarpitmeel
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Light 6 x 500 ml;Coke Light Pet 0.5L 6x;Ingrediënten: Sprankelend water  , kleurstof: E150d  , voedingszuren: E338 - E330  , zoetstoffen: aspartaam, acesulfaam K  , natuurlijke aroma's (plantenextracten), waaronder cafeïne, Bevat een bron van fenylalanine.
"5;449E+12";"5;449E+12";TRUE;Frisdrank met citroensap. met suiker en zoetstof.;Limonade;Fanta Lemon 6 x 500 ml;Fanta Lemon Pet 0.5L 6x;"Ingrediënten: Sprankelend water; suiker; citroensap uit sapconcentraat 5%; voedingszuren: citroenzuur, natriumcitraat; antioxidant: ascorbinezuur; conserveermiddel: kaliumsorbaat; stabilisatoren: arabische gom, glycerolesters van houthars; zoetstof: steviolglycosiden; natuurlijke citrusaroma's."
"5;449E+12";"5;449E+12";TRUE;Frisdrank met sinaasappelsap.;Limonade;Fanta Orange 6 x 500 ml;Fanta Orange Pet 0.5L 6x;"Ingrediënten: Sprankelend water, suiker, sinaasappelsap uit sapconcentraat (6%), voedingszuren: citroenzuur, natriumcitraat, conserveermiddel: kaliumsorbaat, natuurlijke sinaasappelaroma's met andere natuurlijke aroma's, antioxidant: ascorbinezuur, wortelconcentraat, stabilisator: guarpitmeel
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Light 1.5 L;Coke Light Pet 1.5L 1x;"Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuren: E338, E330, zoetstoffen: aspartaam, acesulfaam-K, natuurlijke aroma's (plantenextracten), waaronder cafeïne
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten.;Mousserende drank;Coca-Cola 6 x 1.5 L;Coca-Cola Pet 1.5L 6x;"Ingrediënten: Sprankelend water, suiker, kleurstof: E150d, voedingszuur: E338, natuurlijke aroma's (plantenextracten), waaronder cafeïne
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met sinaasappelsap.;Limonade;Fanta Orange 1.5 L;Fanta Orange Pet 1.5L 1x;"Ingrediënten: Sprankelend water, suiker, sinaasappelsap uit sapconcentraat (6%), voedingszuren: citroenzuur, natriumcitraat, conserveermiddel: kaliumsorbaat, natuurlijke sinaasappelaroma's met andere natuurlijke aroma's, antioxidant: ascorbinezuur, wortelconcentraat, stabilisator: guarpitmeel
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten.;Mousserende drank;Coca-Cola 6 x 1 L;Coca-Cola Pet 1L 6x;"Ingrediënten: Sprankelend water, suiker, kleurstof: E150d, voedingszuur: E338, natuurlijke aroma's (plantenextracten), waaronder cafeïne
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten.;Mousserende drank;Coca-Cola 1 L;Coca-Cola Pet 1L 1x;Ingrediënten: Sprankelend water, suiker, kleurstof: E150d, voedingszuur: E338, natuurlijke aroma's (plantenextracten), waaronder cafeïne
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Light 6 x 1 L;Coke Light Pet 1L 6x;"Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuren: E338, E330, zoetstoffen: aspartaam, acesulfaam-K, natuurlijke aroma´s (plantenextracten), waaronder cafeïne
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met sinaasappelsap.;Limonade;Fanta Orange 6 x 250 ml;Fanta Orange Pet 0.25L 6x;Ingrediënten: Sprankelend water, suiker, sinaasappelsap uit sapconcentraat (6%), voedingszuren: citroenzuur, natriumcitraat, conserveermiddel: kaliumsorbaat, natuurlijke sinaasappelaroma's met andere natuurlijke aroma's, antioxidant: ascorbinezuur, wortelconcentraat, stabilisator: guarpitmeel
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten.;Mousserende drank;Coca-Cola 8 x 250 ml;Coca-Cola Pet 0.25L 8x;Ingrediënten: Sprankelend water, suiker, kleurstof: E150d, voedingszuur: E338, natuurlijke aroma's (plantenextracten), waaronder cafeïne
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;;Coca-Cola Zero Pet 2L 1x;"Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuren: E338, E331, zoetstoffen: aspartaam, acesulfaam-K, natuurlijke aroma's (plantenextracten), waaronder cafeïne
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Zero Sugar 1 L;Coca-Cola Zero Pet 1L 1x;Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuren: E338, E331, zoetstoffen: aspartaam, acesulfaam-K, natuurlijke aroma's (plantenextracten), waaronder cafeïne
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank; Coca-Cola Zero Sugar 1.5 L;Coca-Cola Zero Pet 1.5L 1x;"Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuur: E338, zoetstoffen: aspartaam, acesulfaam-K, natuurlijke aroma's, waaronder cafeïne, zuurteregelaar: E331
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Zero 6 x 500 ml;Coca-Cola Zero Pet 0.5L 6x;Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuren: E338, E331, zoetstoffen: aspartaam, acesulfaam-K, natuurlijke aroma's (plantenextracten), waaronder cafeïne
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;;Coca-Cola Zero Pet 1.5L 6x;"Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuur: E338, zoetstoffen: aspartaam, acesulfaam-K, natuurlijke aroma's, waaronder cafeïne, zuurteregelaar: E331
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met sinaasappelsap. met zoetstoffen.;Limonade;Fanta Orange 1.5 L;Fanta Zero Orange Pet 1.5L 1x;"Ingrediënten: Sprankelend water, sinaasappelsap uit sapconcentraat (6%), voedingszuren: citroenzuur, natriumcitraat, zoetstoffen: aspartaam, natrium-sacharine, conserveermiddel: kaliumsorbaat, antioxidant: ascorbinezuur, natuurlijke sinaasappelaroma's met andere natuurlijke aroma's, wortelconcentraat, stabilisator: guarpitmeel
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Zero 6 x 1 L;Coca-Cola Zero Pet 1L 6x;"Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuren: E338, E331, zoetstoffen: aspartaam, acesulfaam-K, natuurlijke aroma's (plantenextracten), waaronder cafeïne
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met sinaasappel. met zoetstoffen.;Limonade;Fanta Zero Orange 6 x 500 ml;Fanta Zero Orange Pet 0.5L 6x;Ingrediënten: Sprankelend water, sinaasappelsap uit sapconcentraat (6%), voedingszuren: citroenzuur, natriumcitraat, zoetstoffen: aspartaam, natrium-sacharine, conserveermiddel: kaliumsorbaat, antioxidant: ascorbinezuur, natuurlijke sinaasappelaroma's met andere natuurlijke aroma's, wortelconcentraat, stabilisator: guarpitmeel
"5;449E+12";"5;449E+12";TRUE;Frisdrank met sinaasappelsap. met zoetstoffen.;Limonade;Fanta Orange 4 x 1.5 Liter;Fanta Zero Orange Pet 1.5L 4x;"Ingrediënten: Spankelend water, sinaasappelsap uit sapconcentraat (6%), voedingszuren: citroenzuur, natriumcitraat, zoetstoffen: aspartaam, natrium-sacharine, conserveermiddel: kaliumsorbaat, antioxidant: ascorbinezuur, natuurlijke sinaasappelaroma's met andere natuurlijke aroma's, wortelconcentraat, stabilisator: guarpitmeel
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Zero Caffeine-vrij;Coca-Cola Zero Caffeine-vrij Pet 1.5L 1x;Ingrediënten:sprankelend water,kleurstof E150d,voedingszuren: fosforzuur en natriuumcitraat,zoetstoffen: aspartaam en acesulfaam- K,plantenextracten,Bevat een bron van fenylalanine.
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Zero 8 x 250 ml;Coca-Cola Zero Pet 0.25L 8x;Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuren: E338, E331, zoetstoffen: aspartaam, acesulfaam-K, natuurlijke aroma's (plantenextracten), waaronder cafeïne
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Zero Caffeine-vrij;Coca-Cola Zero Caffeine-vrij Pet 1.5L 6x;"Ingrediënten: Sprankelend water; kleurstof: E150d; voedingszuren: fosforzuur, natriumcitraat; zoetstoffen: aspartaam, acesulfaam-K; natuurlijke aroma's (plantenextracten)."
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Zero Sugar Zero Caffeine 500 ml;Coca-Cola Zero Caffeine-vrij Pet 0.5L 1x;"Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuren: fosforzuur, natriumcitraat, zoetstoffen: aspartaam, acesulfam-K, natuurlijke aroma's (plantenextracten)
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Zero Sugar Zero Caffeine 6 x 500 ml;Coca-Cola Zero Caffeine-vrij Pet 0.5L 6x;"Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuren: fosforzuur, natriumcitraat, zoetstoffen: aspartaam, acesulfaam-K, natuurlijke aroma's (plantenextracten)
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met vruchtensap. met suiker en zoetstoffen.;Limonade;Fanta Exotic;Fanta Exotic Pet 1.5L 4x;"Ingrediënten: Sprankelend water; suiker; vruchtensap uit sapconcentraten 4.4% (sinaasappel 3.4%, perzik 0.5%, appel 0.4%, passievrucht 0.1%), voedingszuren: citroenzuur, appelzuur; conserveermiddel: kaliumsorbaat; wortel- en saffloerconcentraat; zoetstoffen: acesulfame-K, aspartaam; natuurlijke aroma’s; stabilisatoren: glycerolesters van houthars, guarpitmeel."
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Light 330 ml;Coke Light Blik 0.33L 1x;"Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuren: E338, E330, natuurlijke aroma's (plantenextracten), waaronder cafeïne, zoetstoffen: aspartaam, acesulfaam-K
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Zero Sugar 6 x 330 ml;Coca-Cola Zero Blik 0.33L 6x;"Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuur: E338, zoetstoffen: aspartaam, acesulfaam-K, natuurlijke aroma's, waaronder cafeïne, zuurteregelaar: E331
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Light 6 x 330 ml;Coke Light Blik 0.33L 6x;"Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuren: E338, E330, natuurlijke aroma's (plantenextracten), waaronder cafeïne, zoetstoffen: aspartaam, acesulfaam-K
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten.;Mousserende drank;Coca-Cola Delicious Original Taste 6 x 330 ml;Coca-Cola Blik 0.33L 6x;"Ingrediënten: Sprankelend water, suiker, kleurstof: E150d, voedingszuur: E338, natuurlijke aroma's (plantenextracten), waaronder cafeïne
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met sinaasappelsap.;Limonade;Fanta Orange 6 x 330 ml;Fanta Orange Blik 0.33L 6x;"Ingrediënten: Sprankelend water, suiker, sinaasappelsap uit sapconcentraat (6%), voedingszuren: citroenzuur, natriumcitraat, conserveermiddel: kaliumsorbaat, natuurlijke sinaasappelaroma's met andere natuurlijke aroma's, antioxidant: ascorbinezuur, wortelconcentraat, stabilisator: guarpitmeel
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten en citroensmaak. met zoetstoffen;Mousserende drank;Coca-Cola Zero Lemon;Coca-Cola Zero Lemon Pet 1.5L 1x;"Ingrediënten: Sprankelend water; kleurstof: E150d; voedingszuur: E338; zoetstoffen: aspartaam, acesulfaam-K; natuurlijke aroma’s; aroma cafeïne; zuurteregelaar: E331"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten en citroensmaak. met zoetstoffen;Mousserende drank;Coca-Cola Zero Lemon;Coca-Cola Zero Lemon Pet 1.5L 6x;"Ingrediënten: Sprankelend water; kleurstof: E150d; voedingszuur: E338; zoetstoffen: aspartaam, acesulfaam-K; natuurlijke aroma’s; aroma cafeïne; zuurteregelaar: E331"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten en citroensmaak. met zoetstoffen;Mousserende drank;Coca-Cola Zero Lemon;Coca-Cola Zero Lemon Pet 0.5L 1x;"Ingrediënten: Sprankelend water; kleurstof: E150d; voedingszuur: E338; zoetstoffen: aspartaam, acesulfaam-K; natuurlijke aroma’s; aroma cafeïne; zuurteregelaar: E331"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met sinaasappelsap. met zoetstoffen.;Limonade;Fanta Orange No Sugar 330 ml;Fanta Zero Orange Blik 0.33L 1x;"Ingrediënten: Sprankelend water, sinaasappelsap uit concentraat (4%), voedingszuren: citroenzuur, appelzuur, natriumcitraat, zoetstoffen: aspartaam, acesulfaam-K, conserveermiddel: kaliumsorbaat, antioxidant: ascorbinezuur, natuurlijke sinaasappelaroma's met andere natuurlijke aroma's, wortelconcentraat, stabilisator: guarpitmeel, kleurstof: carotenen
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met sinaasappelsap. met zoetstoffen.;Limonade;Fanta Orange no Sugar 6 x 330 ml;Fanta Zero Orange Blik 0.33L 6x;"Ingrediënten: Sprankelend water, sinaasappelsap uit concentraat (4%), voedingszuren: citroenzuur, appelzuur, natriumcitraat, conserveermiddel: kaliumsorbaat, antioxidant: ascorbinezuur, natuurlijke sinaasappelaroma's met andere natuurlijke aroma's, wortelconcentraat, stabilisator: guarpitmeel, kleurstof: carotenen
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten en citroensmaak. met zoetstoffen;Mousserende drank;Coca-Cola Zero Lemon;Coca-Cola Zero Lemon Pet 0.5L 4x;"Ingrediënten: Sprankelend water; kleurstof: E150d; voedingszuur: E338; zoetstoffen: aspartaam, acesulfaam-K; natuurlijke aroma’s; aroma cafeïne; zuurteregelaar: E331"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Light 15 x 330 ml;Coke Light Blik 0.33L 15x;"Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuren: E338, E330, natuurlijke aroma's (plantenextracten), waaronder cafeïne, zoetstoffen: aspartaam, acesulfaam-K
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten. met zoetstoffen.;Mousserende drank;Coca-Cola Zero Sugar 15 x 330 ml;Coca-Cola Zero Blik 0.33L 15x;"Ingrediënten: Sprankelend water, kleurstof: E150d, voedingszuur: E338, zoetstoffen: aspartaam, acesulfaam-K, natuurlijke aroma's, waaronder cafeïne, zuurteregelaar: E331
"
"5;449E+12";"5;449E+12";TRUE;Frisdrank met plantenextracten.;Mousserende drank;Coca-Cola Delicious Original Taste 15 x 330 ml;Coca-Cola Blik 0.33L 15x;"Ingrediënten: Sprankelend water, suiker, kleurstof: E150d, voedingszuur: E338, natuurlijke aroma's (plantenextracten), waaronder cafeïne
"
"8;71043E+12";"8;7104E+12";TRUE;(te) Krachtige Kruidkoek;Kruidkoek;Kruidkoek;Snelle Jelle Kruidkoek 65 gram;"Ingrediënten: ROGGEbloem, glucose-fructosestroop, suiker, specerijen, kaneel, zonnebloemolie, rijsmiddelen (natriumwaterstofcarbonaat, dinatriumdifosfaat). 
Kan sporen bevatten van: NOTEN."
"8;71043E+12";"8;7104E+12";TRUE;Krachtige koek rozijnen;Koek rozijnen;Kruidkoek rozijnen;Snelle Jelle Rozijnen SRP 1 st;"Ingrediënten: Glucose-fructosestroop, ROGGEbloem, rozijnen 9%, suiker, specerijen, kaneel, zonnebloemolie, rijsmiddel (natriumwaterstofcarbonaat, dinatriumdifosfaat). 
Kan sporen bevatten van: NOTEN"
"8;71043E+12";"8;7104E+12";TRUE;Krokante volkoren graanclusters met de typische smaak van Snelle Jelle Kruidkoek;Granola;;Snelle Jelle Granola Original 450 gr;Ingrediënten: Volkoren HAVERvlokken 60,7%, oligofructose, volkoren ROGGEvlokken 9,7%, zonnebloemolie, suiker, volkoren rijstcrisps 4,5% (volkoren rijstmeel, volkoren TARWEmeel, suiker, zout, emulgatoren (E471, E472e)), invertsuiker, specerijen, natuurlijk aroma, melasse, antioxidant (tocoferolrijk extract). Kan sporen bevatten van: SOJA, MELK, AMANDELEN, HAZELNOTEN, CASHEWNOTEN, PECANNOTEN EN PARANOTEN.
"8;71043E+12";"8;7104E+12";TRUE;Krokante volkoren graanclusters met de typische smaak van Snelle Jelle kruidkoek en noten;Granola;;Snelle Jelle Granola Noten 450 gr;Ingrediënten: Volkoren HAVERvlokken 55,9%, oligofructose, volkoren ROGGEvlokken 9,0%, zonnebloemolie, suiker, AMANDELEN 5,0% volkoren rijstcrisps 4,2% (volkoren rijstmeel, volkoren TARWEmeel, suiker, zout, emulgatoren (E471, E472e)), HAZELNOOTstukjes 3,0%, invertsuiker, specerijen, natuurlijk aroma, melasse, antioxidant (tocoferolrijk extract). Kan sporen bevatten van: SOJA, MELK, CASHEWNOTEN, PECANNOTEN EN PARANOTEN.
